ABE,CLT,480
LHR,EBB,4028
LHR,EDI,332
LHR,EWR,3465
LHR,FCO,898
LHR,FRA,407
LHR,GIB,1085
LHR,GLA,345
LHR,GOT,666
LHR,GVA,469
LHR,HAJ,438
LHR,HAM,465
LHR,HEL,1151
LHR,HYD,4823
LHR,IAD,3677
LHR,IAH,4834
LHR,IST,1550
LHR,JFK,3451
LHR,JNB,5620
LHR,KUL,6593
LHR,KWI,2909
LHR,LAS,5229
LHR,LAX,5456
LHR,LBA,173
LHR,LCA,2040
LHR,LIN,610
LHR,LIS,972
LHR,LUX,320
LHR,LYS,471
LHR,MAA,5121
LHR,MAN,151
LHR,MIA,4425
LHR,MRS,615
LHR,MUC,587
LHR,MXP,583
LHR,NBO,4242
LHR,NCE,647
LHR,NCL,252
LHR,ORD,3953
LHR,OSL,751
LHR,OTP,1311
LHR,PHL,3545
LHR,PHX,5271
LHR,PRG,651
LHR,PSA,738
LHR,RDU,3872
LHR,RTM,213
LHR,SAN,5485
LHR,SEA,4800
LHR,SFO,5368
LHR,SOF,1271
LHR,STR,471
LHR,SVG,566
LHR,TLS,548
LHR,VCE,717
LHR,VIE,795
LHR,WAW,916
LHR,YUL,3249
LHR,YVR,4724
LHR,YYC,4373
LHR,YYZ,3556
LHR,ZAG,852
LHR,ZRH,491
LIH,LAX,2615
LIH,OAK,2457
LIH,PHX,2979
LIH,SJC,2466
LIM,DFW,3357
LIM,JFK,3629
LIM,LAX,4167
LIM,MIA,2608
LIM,SCL,1524
LIN,LHR,610
LIR,CLT,1719
LIR,DFW,1700
LIR,MIA,1101
LIR,SJO,100
LIS,LHR,972
LIS,PHL,3458
LIT,CLT,641
LIT,DCA,888
LIT,DFW,304
LIT,LGA,1085
LIT,ORD,552
LPA,MAD,1097
LPB,VVI,343
LRD,DFW,396
LRM,MIA,887
LSE,ORD,215
LUX,LHR,320
LYH,CLT,175
LYS,LHR,471
MAA,LHR,5121
MAD,BOS,3410
MAD,DFW,4965
MAD,JFK,3589
MAD,LAX,5845
MAD,MIA,4424
MAD,ORD,4201
MAD,PHL,3681
MAF,DFW,309
MAN,HEL,1129
MAN,JFK,3341
MAN,LHR,151
MAN,ORD,3826
MAN,PHL,3434
MAO,MIA,2402
MAR,MIA,1188
MBJ,CLT,1165
MBJ,DFW,1546
MBJ,MIA,524
MBJ,ORD,1721
MBJ,PHL,1480
MCI,CLT,809
MCI,DCA,949
MCI,DFW,460
MCI,ORD,403
MCI,PHL,1038
MCI,PHX,1044
MCI,SEA,1489
MCO,CLT,468
MCO,DCA,759
MCO,DFW,985
MCO,GRU,4255
MCO,JFK,944
MCO,LAX,2218
MCO,LGW,4353
MCO,MIA,192
MCO,ORD,1005
MCO,PHL,861
MCO,PHX,1849
MCO,SAN,2149
MCO,SEA,2554
MCO,YYZ,1055
MCT,AUH,237
MDE,MIA,1388
MDT,BOS,335
MDT,CLT,413
MDT,ORD,594
MDT,PHL,84
MEL,ADL,399
MEL,BNE,857
MEL,CBR,292
MEL,LAX,7921
MEL,PER,1681
MEL,SYD,439
MEM,CLT,512
MEM,DCA,762
MEM,DFW,431
MEM,MIA,859
MEM,ORD,491
MEX,CLT,1551
MEX,DFW,935
MEX,LAX,1553
MEX,MIA,1275
MEX,ORD,1686
MEX,PHX,1251
MFE,DFW,469
MFR,LAX,630
MGA,MIA,1014
MGM,CLT,372
MGM,DFW,622
MHH,MIA,205
MHK,DFW,431
MHK,ORD,501
MHT,CLT,737
MHT,DCA,406
MHT,PHL,289
MIA,ANU,1330
MIA,ASU,3824
MIA,ATL,595
MIA,AUA,1133
MIA,BCN,4697
MIA,BDA,1046
MIA,BDL,1194
MIA,BGI,1611
MIA,BHM,661
MIA,BNA,806
MIA,BOG,1506
MIA,BOS,1258
MIA,BSB,3599
MIA,BWI,946
MIA,BZE,767
MIA,CCS,1360
MIA,CDG,4589
MIA,CHS,490
MIA,CLE,1080
MIA,CLO,1552
MIA,CLT,650
MIA,CMH,990
MIA,CNF,3963
MIA,CUN,531
MIA,CUR,1192
MIA,CVG,948
MIA,CWB,4095
MIA,CZM,556
MIA,DCA,920
MIA,DEN,1709
MIA,DFW,1121
MIA,DTW,1145
MIA,DUS,4733
MIA,ELH,226
MIA,EWR,1086
MIA,EYW,125
MIA,EZE,4406
MIA,FDF,1468
MIA,FPO,112
MIA,GCM,452
MIA,GGT,317
MIA,GIG,4162
MIA,GND,1535
MIA,GNV,294
MIA,GRU,4072
MIA,GSO,710
MIA,GUA,1017
MIA,GYE,1922
MIA,IAD,921
MIA,IAH,964
MIA,IND,1021
MIA,JAX,335
MIA,JFK,1090
MIA,KIN,585
MIA,LAS,2174
MIA,LAX,2342
MIA,LGA,1097
MIA,LHR,4425
MIA,LIM,2608
MIA,LIR,1101
MIA,LPB,3020
MIA,LRM,887
MIA,MAD,4424
MIA,MAO,2402
MIA,MAR,1188
MIA,MBJ,524
MIA,MCO,192
MIA,MDE,1388
MIA,MEM,859
MIA,MEX,1275
MIA,MGA,1014
MIA,MHH,205
MIA,MSP,1501
MIA,MSY,675
MIA,MVD,4463
MIA,MXP,4931
MIA,NAS,184
MIA,ORD,1197
MIA,ORF,802
MIA,PAP,713
MIA,PHL,1013
MIA,PHX,1972
MIA,PIT,1013
MIA,PLS,578
MIA,PNS,530
MIA,POP,746
MIA,POS,1622
MIA,PTP,1375
MIA,PTY,1152
MIA,PUJ,911
MIA,RDU,700
MIA,REC,3839
MIA,RIC,826
MIA,RTB,766
MIA,SAL,1023
MIA,SAN,2267
MIA,SAP,866
MIA,SCL,4118
MIA,SDF,911
MIA,SDQ,848
MIA,SEA,2724
MIA,SFO,2585
MIA,SJO,1117
MIA,SJU,1045
MIA,SKB,1271
MIA,SSA,3881
MIA,STI,759
MIA,STL,1068
MIA,STT,1107
MIA,STX,1139
MIA,SXM,1224
MIA,TGU,924
MIA,TLH,402
MIA,TPA,204
MIA,TUL,1168
MIA,UIO,1787
MIA,UVF,1505
MIA,YUL,1405
MIA,YYZ,1233
MKE,CLT,651
MKE,DFW,853
MKE,ORD,67
MKE,PHL,690
MKE,PHX,1460
MLB,CLT,490
MLI,DFW,691
MLI,ORD,139
MLM,DFW,931
MLU,DFW,293
MOB,CLT,526
MOB,DFW,539
MRS,LHR,615
MRY,LAX,266
MRY,PHX,598
MSN,DFW,821
MSN,ORD,108
MSP,CLT,930
MSP,DCA,931
MSP,DFW,852
MSP,MIA,1501
MSP,ORD,334
MSP,PHL,980
MSP,PHX,1276
MSY,AUS,444
MSY,CLT,651
MSY,DCA,969
MSY,DFW,448
MSY,MIA,675
MSY,ORD,837
MSY,PHL,1088
MTY,DFW,524
MUC,LHR,587
MUC,PHL,4131
MVD,MIA,4463
MXP,JFK,3995
MXP,LHR,583
MXP,MIA,4931
MYR,CLT,156
MYR,DCA,372
MYR,PHL,473
MZT,DFW,875
MZT,PHX,789
NAN,LAX,5519
NAS,CLT,731
NAS,DCA,952
NAS,DFW,1300
NAS,MIA,184
NAS,PHL,1030
NBO,LHR,4242
NCE,LHR,647
NCL,LHR,252
NGO,HNL,4025
NGO,NRT,212
NRT,BKK,2889
NRT,BOS,6702
NRT,CTS,489
NRT,DFW,6427
NRT,FUK,585
NRT,HAN,2314
NRT,HKG,1842
NRT,HNL,3819
NRT,ICN,783
NRT,ITM,288
NRT,JFK,6745
NRT,KHH,1508
NRT,KUL,3357
NRT,LAX,5451
NRT,NGO,212
NRT,ORD,6274
NRT,PUS,647
NRT,SAN,5557
NRT,SGN,2722
NRT,SIN,3324
NRT,TPE,1356
NRT,YVR,4674
OAK,HNL,2409
OAK,KOA,2378
OAK,LIH,2457
OAK,OGG,2348
OAK,PDX,543
OAK,PHX,646
OAK,SEA,671
OGG,DFW,3710
OGG,LAX,2485
OGG,OAK,2348
OGG,PHX,2845
OGG,SJC,2355
OGG,SMF,2404
OKC,DFW,175
OKC,LAX,1187
OKC,ORD,693
OMA,CLT,913
OMA,DCA,1012
OMA,DFW,583
OMA,ORD,416
OMA,PHX,1037
ONT,DFW,1188
ONT,PDX,838
ONT,PHX,325
ONT,SEA,956
ORD,ABQ,1118
ORD,ALO,234
ORD,AMM,6236
ORD,ART,617
ORD,ATL,606
ORD,AUH,7275
ORD,AUS,978
ORD,AZO,122
ORD,BDL,783
ORD,BMI,116
ORD,BNA,409
ORD,BOS,867
ORD,BUF,473
ORD,BWI,621
ORD,CDG,4152
ORD,CHA,501
ORD,CHO,566
ORD,CID,196
ORD,CLE,316
ORD,CLT,599
ORD,CMH,296
ORD,CMI,135
ORD,COU,315
ORD,CUN,1444
ORD,CVG,264
ORD,DAY,240
ORD,DBQ,147
ORD,DCA,612
ORD,DEN,888
ORD,DFW,802
ORD,DOH,7133
ORD,DSM,299
ORD,DTW,234
ORD,DUB,3673
ORD,DUS,4230
ORD,ELP,1236
ORD,EVV,273
ORD,EWR,719
ORD,FAR,557
ORD,FCO,4823
ORD,FLL,1182
ORD,FNT,223
ORD,FSD,463
ORD,FWA,157
ORD,GRB,173
ORD,GRR,137
ORD,HKG,7794
ORD,HPN,738
ORD,HSV,510
ORD,IAH,925
ORD,ICT,588
ORD,IND,177
ORD,JAX,864
ORD,JFK,740
ORD,LAS,1514
ORD,LAX,1745
ORD,LEX,323
ORD,LGA,733
ORD,LHR,3953
ORD,LIT,552
ORD,LSE,215
ORD,MAD,4201
ORD,MAN,3826
ORD,MBJ,1721
ORD,MCI,403
ORD,MCO,1005
ORD,MDT,594
ORD,MEM,491
ORD,MEX,1686
ORD,MHK,501
ORD,MIA,1197
ORD,MKE,67
ORD,MLI,139
ORD,MSN,108
ORD,MSP,334
ORD,MSY,837
ORD,NRT,6274
ORD,OKC,693
ORD,OMA,416
ORD,PBI,1144
ORD,PDX,1739
ORD,PEK,6579
ORD,PHL,678
ORD,PHX,1440
ORD,PIA,130
ORD,PIT,412
ORD,PSP,1652
ORD,PVG,7057
ORD,PVR,1783
ORD,RDU,646
ORD,RIC,642
ORD,RNO,1671
ORD,ROC,528
ORD,RST,268
ORD,RSW,1120
ORD,SAN,1723
ORD,SAT,1042
ORD,SDF,287
ORD,SEA,1721
ORD,SFO,1846
ORD,SGF,438
ORD,SJC,1829
ORD,SJD,1807
ORD,SJU,2072
ORD,SLC,1250
ORD,SNA,1726
ORD,STL,258
ORD,SUX,436
ORD,SYR,607
ORD,TOL,213
ORD,TPA,1012
ORD,TUL,585
ORD,TUS,1437
ORD,TVC,224
ORD,TYS,475
ORD,XNA,522
ORD,YKF,396
ORD,YUL,748
ORD,YVR,1764
ORD,YYC,1385
ORD,YYZ,436
ORF,CLT,290
ORF,DCA,143
ORF,DFW,1212
ORF,JFK,290
ORF,LGA,296
ORF,MIA,802
ORF,PHL,212
ORY,EWR,3648
ORY,JFK,3634
OSL,LHR,751
OTP,LHR,1311
PAP,FLL,720
PAP,JFK,1522
PAP,MIA,713
PBC,DFW,949
PBI,CLT,590
PBI,DCA,857
PBI,DFW,1102
PBI,LAX,2330
PBI,LGA,1035
PBI,ORD,1144
PBI,PHL,951
PDX,BOS,2537
PDX,BUR,817
PDX,CLT,2282
PDX,DCA,2350
PDX,DFW,1616
PDX,LAX,834
PDX,LGB,846
PDX,OAK,543
PDX,ONT,838
PDX,ORD,1739
PDX,PHL,2406
PDX,PHX,1009
PDX,SAN,933
PDX,SFO,550
PDX,SJC,569
PDX,SNA,859
PDX,YVR,251
PEK,ORD,6579
PEK,SEA,5407
PEN,KUL,201
PER,BNE,2246
PER,MEL,1681
PER,SYD,2041
PHF,CLT,282
PHF,PHL,201
PHL,ABE,55
PHL,ALB,212
PHL,AMS,3736
PHL,ART,287
PHL,ATH,5035
PHL,ATL,666
PHL,AUA,1911
PHL,AUS,1430
PHL,AVP,104
PHL,BCN,3924
PHL,BDA,785
PHL,BDL,196
PHL,BGM,166
PHL,BGR,473
PHL,BHM,772
PHL,BNA,675
PHL,BOS,280
PHL,BRU,3760
PHL,BTV,335
PHL,BUF,279
PHL,BWI,90
PHL,CAE,523
PHL,CAK,335
PHL,CDG,3728
PHL,CHO,210
PHL,CHS,550
PHL,CLE,363
PHL,CLT,448
PHL,CMH,406
PHL,CUN,1469
PHL,CVG,507
PHL,DAY,477
PHL,DCA,119
PHL,DEN,1558
PHL,DFW,1303
PHL,DOH,6797
PHL,DTW,453
PHL,DUB,3273
PHL,ELM,180
PHL,ERI,300
PHL,EWR,80
PHL,FCO,4371
PHL,FLL,992
PHL,FRA,3949
PHL,GCM,1464
PHL,GLA,3309
PHL,GSO,365
PHL,GSP,515
PHL,HPN,115
PHL,HVN,157
PHL,IAH,1325
PHL,ILM,413
PHL,IND,588
PHL,IPT,129
PHL,ISP,130
PHL,ITH,192
PHL,JAX,742
PHL,LAS,2176
PHL,LAX,2401
PHL,LGA,96
PHL,LHR,3545
PHL,LIS,3458
PHL,MAD,3681
PHL,MAN,3434
PHL,MBJ,1480
PHL,MCI,1038
PHL,MCO,861
PHL,MDT,84
PHL,MHT,289
PHL,MIA,1013
PHL,MKE,690
PHL,MSP,980
PHL,MSY,1088
PHL,MUC,4131
PHL,MYR,473
PHL,NAS,1030
PHL,ORD,678
PHL,ORF,212
PHL,PBI,951
PHL,PDX,2406
PHL,PHF,201
PHL,PHX,2075
PHL,PIT,268
PHL,PLS,1259
PHL,PUJ,1524
PHL,PVD,238
PHL,PWM,364
PHL,RDU,337
PHL,RIC,198
PHL,ROA,311
PHL,ROC,257
PHL,RSW,993
PHL,SAN,2370
PHL,SAT,1496
PHL,SAV,629
PHL,SBY,107
PHL,SCE,153
PHL,SDF,576
PHL,SDQ,1514
PHL,SEA,2378
PHL,SFO,2521
PHL,SJU,1576
PHL,SLC,1927
PHL,STL,813
PHL,STT,1605
PHL,SWF,127
PHL,SXM,1670
PHL,SYR,228
PHL,TLV,5771
PHL,TPA,920
PHL,TYS,554
PHL,VCE,4248
PHL,YHZ,692
PHL,YOW,377
PHL,YQB,515
PHL,YUL,394
PHL,YYZ,347
PHL,ZRH,4025
PHX,ABQ,328
PHX,ANC,2551
PHX,ATL,1587
PHX,AUS,872
PHX,BOI,735
PHX,BOS,2300
PHX,BUR,369
PHX,BWI,1999
PHX,CLT,1774
PHX,CMH,1670
PHX,CUN,1760
PHX,DCA,1979
PHX,DEN,602
PHX,DFW,868
PHX,DSM,1149
PHX,DTW,1671
PHX,ELP,347
PHX,EWR,2133
PHX,FAT,493
PHX,FLG,119
PHX,FLL,1972
PHX,GDL,1037
PHX,GEG,1020
PHX,GJT,438
PHX,HNL,2917
PHX,IAH,1009
PHX,IND,1488
PHX,JFK,2153
PHX,KOA,2860
PHX,LAS,255
PHX,LAX,370
PHX,LGB,355
PHX,LHR,5271
PHX,LIH,2979
PHX,MCI,1044
PHX,MCO,1849
PHX,MEX,1251
PHX,MIA,1972
PHX,MKE,1460
PHX,MRY,598
PHX,MSP,1276
PHX,MZT,789
PHX,OAK,646
PHX,OGG,2845
PHX,OMA,1037
PHX,ONT,325
PHX,ORD,1440
PHX,PDX,1009
PHX,PHL,2075
PHX,PIT,1814
PHX,PSP,261
PHX,PVR,971
PHX,RNO,601
PHX,SAN,304
PHX,SAT,843
PHX,SBA,455
PHX,SBP,509
PHX,SEA,1107
PHX,SFO,651
PHX,SJC,621
PHX,SJD,722
PHX,SLC,507
PHX,SMF,647
PHX,SNA,338
PHX,STL,1262
PHX,TPA,1788
PHX,TUS,110
PHX,YEG,1374
PHX,YUM,160
PHX,YVR,1230
PHX,YYC,1224
PHX,ZIH,1272
PIA,DFW,672
PIA,ORD,130
PIT,BDL,406
PIT,BOS,496
PIT,CLT,366
PIT,DCA,204
PIT,DFW,1067
PIT,JFK,340
PIT,LAX,2136
PIT,LGA,335
PIT,MIA,1013
PIT,ORD,412
PIT,PHL,268
PIT,PHX,1814
PIT,RDU,328
PIT,STL,554
PLS,CLT,1064
PLS,DFW,1699
PLS,MIA,578
PLS,PHL,1259
PMC,PUQ,806
PNS,CLT,488
PNS,DCA,816
PNS,DFW,604
PNS,MIA,530
POA,MIA,4294
POP,MIA,746
POS,MIA,1622
PPT,AKL,2544
PPT,LAX,4095
PRG,LHR,651
PSA,LHR,738
PSP,DFW,1126
PSP,ORD,1652
PSP,PHX,261
PSP,SFO,421
PTP,MIA,1375
PTP,SJU,331
PTY,DFW,1990
PTY,MIA,1152
PUJ,CLT,1382
PUJ,MIA,911
PUJ,PHL,1524
PUS,NRT,647
PVD,CLT,684
PVD,DCA,357
PVD,PHL,238
PVG,LAX,6485
PVG,ORD,7057
PVR,DFW,982
PVR,ORD,1783
PVR,PHX,971
PVR,SAN,1109
PVR,SFO,1554
QRO,DFW,867
RAP,DFW,835
RDM,LAX,726
RDU,CLT,130
RDU,DCA,227
RDU,DFW,1061
RDU,JFK,427
RDU,LAX,2238
RDU,LGA,431
RDU,LHR,3872
RDU,MIA,700
RDU,ORD,646
RDU,PHL,337
RDU,PIT,328
REC,MIA,3839
RIC,BOS,474
RIC,CLT,256
RIC,DFW,1158
RIC,LGA,292
RIC,MIA,826
RIC,ORD,642
RIC,PHL,198
RNO,DFW,1345
RNO,LAX,391
RNO,ORD,1671
RNO,PHX,601
ROA,CLT,155
ROA,LGA,405
ROA,PHL,311
ROC,BOS,343
ROC,CLT,573
ROC,DCA,296
ROC,ORD,528
ROC,PHL,257
ROW,DFW,435
RST,ORD,268
RSW,CLT,600
RSW,DCA,892
RSW,DFW,1017
RSW,DUS,4756
RSW,ORD,1120
RSW,PHL,993
RTB,DFW,1317
RTB,MIA,766
RTM,LHR,213
SAL,DFW,1431
SAL,MIA,1023
SAN,BOS,2588
SAN,CLT,2077
SAN,DCA,2276
SAN,DFW,1171
SAN,JFK,2446
SAN,LAX,109
SAN,LHR,5485
SAN,MCO,2149
SAN,MIA,2267
SAN,NRT,5557
SAN,ORD,1723
SAN,PDX,933
SAN,PHL,2370
SAN,PHX,304
SAN,PVR,1109
SAN,SEA,1050
SAN,STS,508
SAN,YYC,1279
SAP,MIA,866
SAT,CLT,1095
SAT,DFW,247
SAT,ORD,1042
SAT,PHL,1496
SAT,PHX,843
SAV,CLT,213
SAV,DCA,520
SAV,DFW,925
SAV,PHL,629
SBA,PHX,455
SBP,PHX,509
SBY,CLT,370
SBY,PHL,107
SCE,PHL,153
SCL,DFW,4869
SCL,JFK,5097
SCL,LIM,1524
SCL,MIA,4118
SCL,PMC,569
SCY,GYE,678
SDF,CLT,335
SDF,DCA,474
SDF,DFW,733
SDF,LGA,659
SDF,MIA,911
SDF,ORD,287
SDF,PHL,576
SDQ,MIA,848
SDQ,PHL,1514
SEA,BOS,2496
SEA,BUR,937
SEA,CLT,2279
SEA,DEN,1024
SEA,DFW,1660
SEA,EWR,2402
SEA,JFK,2421
SEA,KTN,680
SEA,LAX,954
SEA,LGB,965
SEA,LHR,4800
SEA,MCI,1489
SEA,MCO,2554
SEA,MIA,2724
SEA,OAK,671
SEA,ONT,956
SEA,ORD,1721
SEA,PEK,5407
SEA,PHL,2378
SEA,PHX,1107
SEA,SAN,1050
SEA,SFO,679
SEA,SJC,696
SEA,SMF,605
SEA,SNA,978
SEA,STL,1709
SEA,YVR,127
SFO,CLT,2296
SFO,DFW,1464
SFO,HKG,6927
SFO,HND,5160
SFO,JFK,2586
SFO,LAX,337
SFO,LHR,5368
SFO,MIA,2585
SFO,ORD,1846
SFO,PDX,550
SFO,PHL,2521
SFO,PHX,651
SFO,PSP,421
SFO,PVR,1554
SFO,SEA,679
SGF,DFW,364
SGF,ORD,438
SGN,NRT,2722
SHV,DFW,190
SIN,KUL,185
SIN,NRT,3324
SJC,DFW,1438
SJC,GDL,1612
SJC,HNL,2417
SJC,KOA,2384
SJC,LAX,308
SJC,LIH,2466
SJC,OGG,2355
SJC,ORD,1829
SJC,PDX,569
SJC,PHX,621
SJC,SEA,696
SJD,CLT,1918
SJD,DFW,1024
SJD,LAX,911
SJD,ORD,1807
SJD,PHX,722
SJO,CLT,1748
SJO,DFW,1776
SJO,JFK,2204
SJO,MIA,1117
SJT,DFW,229
SJU,CCS,543
SJU,CLT,1474
SJU,DFW,2165
SJU,DOM,369
SJU,EIS,96
SJU,FDF,424
SJU,JFK,1598
SJU,MIA,1045
SJU,ORD,2072
SJU,PHL,1576
SJU,PTP,331
SJU,VIJ,103
SKB,MIA,1271
SLC,CLT,1727
SLC,DFW,989
SLC,LAX,590
SLC,ORD,1250
SLC,PHL,1927
SLC,PHX,507
SLP,DFW,771
SMF,CLT,2244
SMF,DFW,1431
SMF,LAX,373
SMF,OGG,2404
SMF,PHX,647
SMF,SEA,605
SNA,DFW,1205
SNA,ORD,1726
SNA,PDX,859
SNA,PHX,338
SNA,SEA,978
SOF,LHR,1271
SPS,DFW,113
SRQ,CLT,547
SRQ,DCA,851
SSA,MIA,3881
STI,MIA,759
STL,CLT,575
STL,DCA,719
STL,DFW,550
STL,LAX,1592
STL,LGA,888
STL,MIA,1068
STL,ORD,258
STL,PHL,813
STL,PHX,1262
STL,PIT,554
STL,SEA,1709
STR,LHR,471
STS,LAX,399
STS,SAN,508
STT,CLT,1520
STT,JFK,1623
STT,MIA,1107
STT,PHL,1605
STX,MIA,1139
SUX,ORD,436
SVG,LHR,566
SWF,PHL,127
SXM,CLT,1612
SXM,JFK,1681
SXM,MIA,1224
SXM,PHL,1670
SYD,ADL,725
SYD,AKL,1345
SYD,ASP,1256
SYD,BNE,467
SYD,CBR,147
SYD,CHC,1323
SYD,CNS,1222
SYD,DFW,8578
SYD,DRW,1957
SYD,HNL,5066
SYD,LAX,7488
SYD,MEL,439
SYD,PER,2041
SYR,BOS,265
SYR,CLT,603
SYR,DCA,298
SYR,ORD,607
SYR,PHL,228
TGU,MIA,924
TLH,CLT,387
TLH,DCA,716
TLH,DFW,767
TLH,MIA,402
TLS,LHR,548
TLV,PHL,5771
TOL,ORD,213
TPA,CLT,507
TPA,DCA,814
TPA,DFW,929
TPA,JFK,1005
TPA,LGW,4427
TPA,MIA,204
TPA,ORD,1012
TPA,PHL,920
TPA,PHX,1788
TPE,NRT,1356
TRC,DFW,634
TRI,CLT,120
TSV,BNE,690
TUL,DFW,237
TUL,MIA,1168
TUL,ORD,585
TUS,DFW,813
TUS,LAX,451
TUS,ORD,1437
TUS,PHX,110
TVC,ORD,224
TXK,DFW,181
TYR,DFW,102
TYS,CLT,177
TYS,DCA,437
TYS,DFW,772
TYS,LGA,647
TYS,ORD,475
TYS,PHL,554
UIO,GYE,175
UIO,MIA,1787
UVF,CLT,1934
UVF,MIA,1505
VCE,LHR,717
VCE,PHL,4248
VIE,LHR,795
VIJ,SJU,103
VPS,CLT,460
VPS,DCA,789
VPS,DFW,641
VVI,MIA,3201
WAW,LHR,916
XNA,CLT,754
XNA,DFW,280
XNA,LAX,1371
XNA,LGA,1147
XNA,ORD,522
YEG,DFW,1630
YEG,LAS,1192
YEG,LAX,1358
YEG,PHX,1374
YHZ,DCA,811
YHZ,PHL,692
YKF,ORD,396
YOW,CLT,751
YOW,PHL,377
YQB,PHL,515
YUL,AMM,5541
YUL,CLT,803
YUL,DCA,487
YUL,DFW,1513
YUL,DTW,530
YUL,JFK,333
YUL,LGA,324
YUL,LHR,3249
YUL,MIA,1405
YUL,ORD,748
YUL,PHL,394
YUM,PHX,160
YVR,DFW,1754
YVR,LAS,992
YVR,LAX,1081
YVR,LHR,4724
YVR,NRT,4674
YVR,ORD,1764
YVR,PDX,251
YVR,PHX,1230
YVR,SEA,127
YYC,DFW,1523
YYC,JFK,2041
YYC,LAS,1039
YYC,LAX,1206
YYC,LHR,4373
YYC,ORD,1385
YYC,PHX,1224
YYC,SAN,1279
YYZ,CLT,588
YYZ,DCA,359
YYZ,DFW,1199
YYZ,JFK,366
YYZ,LAS,1943
YYZ,LAX,2175
YYZ,LGA,357
YYZ,LHR,3556
YYZ,MCO,1055
YYZ,MIA,1233
YYZ,ORD,436
YYZ,PHL,347
ZAG,LHR,852
ZCL,DFW,770
ZIH,PHX,1272
ZRH,JFK,3931
ZRH,LHR,491
ZRH,PHL,4025
